u,v,key,osmid,highway,lanes,maxspeed,oneway,reversed,length,geometry,ref,tunnel,bridge,name,width,junction,access
5076173004,30156696,0,4731945,residential,,50,False,False,40.53984674939983,"LINESTRING (11.9349952 57.697776, 11.9350211 57.6977787, 11.9350806 57.6977851, 11.935114 57.6977883, 11.9352055 57.6977948, 11.9353336 57.6978076, 11.9354359 57.6978159, 11.9356694 57.6978307)",,,,Åsgatan,,,
5076173004,34944395,0,23025866,residential,2,50,False,True,103.36783436490865,"LINESTRING (11.9349952 57.697776, 11.9350032 57.6977595, 11.9351711 57.6972978, 11.9352087 57.6971924, 11.935319 57.6968627)",,,,Bangatan,,,
5220571130,6137877030,0,"[655070778, 655070780, 655070782]",trunk_link,1,70,True,False,247.54459890777716,"LINESTRING (11.9708387 57.7122016, 11.9715424 57.7124116, 11.9719461 57.7125491, 11.9723417 57.712658, 11.9726711 57.7127319, 11.9730498 57.7128113, 11.973251 57.7128493, 11.9734428 57.7129096, 11.9737352 57.713034, 11.9740789 57.7131585, 11.9744845 57.7132609)",,yes,,,,,
5220571130,6137877055,0,"[1355329859, 655070719, 539515643]",trunk,2,70,True,False,535.2370156701443,"LINESTRING (11.9708387 57.7122016, 11.971013 57.7122697, 11.9714469 57.7124394, 11.9767016 57.7143809, 11.9776873 57.7147476, 11.9782356 57.7149507)",E 45,yes,,Mårten Krakowgatan,,,
5220571139,301423850,0,"[655070720, 1355329857, 754283078, 125074860, 539515642]",trunk,"['2', '3']",70,True,False,339.9221470805656,"LINESTRING (11.9715397 57.7126179, 11.9710888 57.712466, 11.9706705 57.7123279, 11.9699726 57.7120717, 11.9690559 57.7117431, 11.9688347 57.7116558, 11.9673019 57.7110942, 11.9667842 57.7109184)",E 45,yes,,"['Götatunneln', 'Mårten Krakowgatan']",,,
5387957674,2839680287,0,"[594528666, 594528675, 558624556]",secondary,2,50,True,False,17.059734812103105,"LINESTRING (11.9538692 57.7003528, 11.9537663 57.7003625, 11.9537075 57.7003675, 11.9535853 57.7003754)",,,,Norra Allégatan,,,
5387957674,102730634,0,"[1307660929, 1307660930, 335570721]",unclassified,,50,True,False,82.22428741487099,"LINESTRING (11.9538692 57.7003528, 11.9539014 57.7004415, 11.9539397 57.7005579, 11.9539974 57.7006654, 11.9540966 57.700799, 11.9541778 57.7009112, 11.9542164 57.7009636, 11.954273 57.7010576)",,,,Järntorgsgatan,,,
5391440994,272523583,0,28452854,residential,,50,False,True,307.4429393069437,"LINESTRING (11.9430034 57.6761722, 11.9427317 57.6760814, 11.9425026 57.6759806, 11.942323 57.6759165, 11.9421894 57.6758799, 11.9418811 57.675817, 11.9416783 57.6757497, 11.9415438 57.6757029, 11.9414843 57.6756654, 11.9414327 57.675599, 11.9413602 57.6754951, 11.9412726 57.6753011, 11.9412385 57.6751378, 11.9412577 57.6748513, 11.9412598 57.6747588, 11.9412385 57.6747177, 11.9411702 57.6747086, 11.9411061 57.6747189, 11.9410549 57.674753, 11.9409481 57.6748433, 11.9408243 57.6749552, 11.9406663 57.6751196, 11.9405831 57.6751442, 11.9401438 57.6752021)",,,,Tulebergsvägen,,,
5473743566,5694982445,0,490573740,secondary,,50,True,False,19.51494681722871,"LINESTRING (11.9774732 57.7086311, 11.9774617 57.7086417, 11.9774487 57.7086518, 11.9774285 57.7086646, 11.9774057 57.7086762, 11.9773807 57.7086863, 11.9773538 57.708695, 11.9773253 57.708702, 11.9772954 57.7087073, 11.9772647 57.7087108, 11.9772335 57.7087125, 11.9772021 57.7087123)",,,,Polhemsplatsen,,circular,
5473743567,318138473,0,490573740,secondary,,50,True,False,2.583512026356714,"LINESTRING (11.9774333 57.7084584, 11.9774472 57.7084673, 11.9774598 57.7084768)",,,,Polhemsplatsen,,circular,
5623149961,12926128128,0,"[111560228, 779842407, 307853768, 307853769, 307853772]",secondary,"['2', '3']",50,True,False,142.11684332196143,"LINESTRING (11.9672708 57.710939, 11.9673721 57.7108919, 11.9674313 57.7108721, 11.9675497 57.7108487, 11.9676879 57.7108305, 11.9678519 57.7108914, 11.9680521 57.7109576, 11.9684834 57.7111151, 11.9688213 57.7112312, 11.9691299 57.7113443, 11.9692864 57.7113982)",,,,Södra Sjöfarten,,,
5627309968,5627310010,0,24455629,residential,2,50,False,False,15.18987872061529,"LINESTRING (11.9624816 57.7097664, 11.9624035 57.7098327, 11.9623504 57.7098836)",,,,Christina Nilssons Gata,,,
5627309968,5627310014,0,"[786956065, 589302676, 589302677, 786955704, 624275771]",tertiary,"['1', '2']",50,True,False,235.67736217826615,"LINESTRING (11.9624816 57.7097664, 11.9625954 57.7097822, 11.9627343 57.7098147, 11.9628705 57.7098535, 11.9631733 57.7099633, 11.9639676 57.7102565, 11.9646085 57.7104816, 11.9648232 57.7105604, 11.9649736 57.710609, 11.9651296 57.7106532, 11.965248 57.7106826, 11.9655322 57.7107275, 11.9659213 57.710789)",,,,Operagatan,,,
5627309989,5627309992,0,224028368,unclassified,,,True,False,10.658767089019637,"LINESTRING (11.9597744 57.7067261, 11.9596105 57.7067651)",,,,Packhusplatsen,,,
5627309989,12529419837,0,"[781529041, 786953892]",tertiary,"['1', '2']",50,True,False,140.45151496326093,"LINESTRING (11.9597744 57.7067261, 11.959777 57.7068104, 11.9597648 57.7068943, 11.9597413 57.7069958, 11.9597436 57.7071164, 11.9597624 57.7072086, 11.9598268 57.7073038, 11.959949 57.7073993, 11.9601836 57.7075791, 11.9603968 57.7077423, 11.96053 57.7078674)",,,,Operagatan,,,
5627309991,5890052100,0,398245967,unclassified,,,True,False,10.10415649078372,"LINESTRING (11.9596027 57.7066914, 11.9597621 57.7066597)",,,,Packhusplatsen,,,
5627309991,3797446524,0,"[400413920, 781539201, 363570925, 363570932, 1290396981, 372859547]",tertiary,"['1', '2', '4']",50,True,False,61.52620424414472,"LINESTRING (11.9596027 57.7066914, 11.9595885 57.7066413, 11.9595847 57.7066279, 11.9595759 57.7065891, 11.9595617 57.7065373, 11.959477 57.7064125, 11.9594255 57.7063288, 11.9593828 57.7062566, 11.9593578 57.7062143, 11.9593442 57.7061904, 11.9593259 57.7061602)",,,yes,"['Stora Badhusgatan', 'Residensbron', 'Operagatan']",,,
5627309992,5627309991,0,781539201,tertiary,2,50,True,False,8.20816722035316,"LINESTRING (11.9596105 57.7067651, 11.9596027 57.7066914)",,,,Operagatan,,,
5627309992,1325284346,0,"[224028368, 1367073151]",unclassified,,,True,False,25.91141804838337,"LINESTRING (11.9596105 57.7067651, 11.9593781 57.7068236, 11.9592142 57.7068624)",,,,Packhusplatsen,,,
5627310010,5627309968,0,24455629,residential,2,50,False,True,15.18987872061529,"LINESTRING (11.9623504 57.7098836, 11.9624035 57.7098327, 11.9624816 57.7097664)",,,,Christina Nilssons Gata,,,
5627310010,305002711,0,624275772,residential,2,50,False,False,45.34314965684916,"LINESTRING (11.9623504 57.7098836, 11.9622548 57.7099528, 11.962158 57.7100247, 11.9619657 57.7101462, 11.9618499 57.710187)",,,,Christina Nilssons Gata,,,
5627310010,9672263883,0,"[624275773, 786959222]",tertiary,"['1', '2']",50,True,False,257.09074914555185,"LINESTRING (11.9623504 57.7098836, 11.9619841 57.7097268, 11.9618417 57.7096653, 11.9617194 57.7095689, 11.9616168 57.7094804, 11.9614246 57.709314, 11.9612508 57.7091612, 11.9611257 57.7090363, 11.9610543 57.7089518, 11.9609945 57.7088703, 11.9609305 57.7087656, 11.960883 57.7086154, 11.9608215 57.708516, 11.9607438 57.7084262, 11.9606432 57.7082844, 11.9605786 57.7081827, 11.9605359 57.7080744, 11.9604734 57.7079306, 11.9604296 57.7078718)",,,,Operagatan,,,
5627310014,5627310015,0,1115827768,unclassified,,,True,False,7.592673011684258,"LINESTRING (11.9659213 57.710789, 11.965881 57.7108538)",,,,Kanaltorgsgatan,,,
5627310014,5623149961,0,"[588802130, 1294963683, 786953893]",tertiary,2,50,True,False,83.52744456122358,"LINESTRING (11.9659213 57.710789, 11.9661727 57.7108271, 11.9666706 57.7109258, 11.9667865 57.7109398, 11.9669577 57.7109647, 11.9671156 57.7109577, 11.9672708 57.710939)",,,,Operagatan,,,
5627310015,5627310010,0,"[123569259, 589463724, 1131115899]",tertiary,"['1', '2']",50,True,False,239.20289964708797,"LINESTRING (11.965881 57.7108538, 11.9655007 57.7107965, 11.9652238 57.7107535, 11.9648469 57.7107091, 11.9645056 57.7106582, 11.9643181 57.7106045, 11.9640383 57.7104977, 11.9638558 57.7104239, 11.9627395 57.7099961, 11.9625487 57.7099304, 11.9623504 57.7098836)",,,,Operagatan,,,
5694982445,1504541784,0,"[997282426, 490573735]",secondary,"['1', '2']",50,True,False,67.21527330749639,"LINESTRING (11.9772021 57.7087123, 11.9771482 57.7087228, 11.9770107 57.7087468, 11.9768795 57.7087734, 11.9767596 57.7087877, 11.9766301 57.7087958, 11.9764866 57.7087634, 11.9763654 57.708744, 11.9762682 57.7087338, 11.9762109 57.7087319, 11.9761682 57.7087335, 11.9761141 57.7087362)",,,,Burggrevegatan,,,
5694982445,5694982460,0,490573740,secondary,,50,True,False,17.670566146000862,"LINESTRING (11.9772021 57.7087123, 11.9771754 57.7087107, 11.9771492 57.7087078, 11.9771201 57.7087029, 11.9770922 57.7086964, 11.9770657 57.7086883, 11.977041 57.7086788, 11.9770184 57.7086679, 11.976998 57.7086557, 11.9769802 57.7086425, 11.9769651 57.7086284)",,,,Polhemsplatsen,,circular,
5694982460,60890006,0,490573740,secondary,,50,True,False,34.90413974481872,"LINESTRING (11.9769651 57.7086284, 11.9769522 57.7086123, 11.9769427 57.7085956, 11.9769369 57.7085785, 11.9769349 57.708561, 11.9769365 57.7085436, 11.9769419 57.7085264, 11.9769509 57.7085096, 11.9769635 57.7084935, 11.9769794 57.7084782, 11.9769985 57.7084641, 11.9770304 57.7084462, 11.9770672 57.7084313, 11.9771081 57.7084198, 11.977152 57.7084119, 11.9771792 57.7084091, 11.9772069 57.7084077, 11.9772272 57.7084075)",,,,Polhemsplatsen,,circular,
5696126126,5696126122,0,598494927,residential,,,True,False,154.27398832027794,"LINESTRING (11.92589366475027 57.6731032686991, 11.92598622380028 57.67302266475027)",,,,Handelsmyntet,,,
5789588029,33072008,0,611542488,secondary,,50,True,False,21.657601567432543,"LINESTRING (11.9555134 57.6923252, 11.9555236 57.6923443, 11.9555269 57.6923783, 11.955516 57.6924069, 11.9554927 57.6924267, 11.9553724 57.6924872)",,,,Nordenskiöldsgatan,,,
5789588029,2388781379,0,1207144004,secondary,1,50,True,False,213.09044191842872,"LINESTRING (11.9555134 57.6923252, 11.9556865 57.6924438, 11.9557503 57.6924895, 11.9561629 57.692848, 11.9566711 57.6933106, 11.9569612 57.6935714, 11.9570928 57.6936889, 11.957181 57.6937435, 11.9573016 57.6937993, 11.9574076 57.6938459, 11.9574562 57.6938719, 11.9575002 57.6939088)",,,,Övre Husargatan,,,
5798339139,25599366,0,"[158620067, 1122584199]",unclassified,,,False,False,29.32970592034397,"LINESTRING (11.9692115 57.70311, 11.9692242 57.7031376, 11.9692922 57.7032243, 11.9693212 57.7032665, 11.969375 57.7033585)",,,,Basargatan,,,
5798339139,265785599,0,158620067,unclassified,,,False,True,135.59877080261225,"LINESTRING (11.9692115 57.70311, 11.9691853 57.7030292, 11.9691483 57.7029493, 11.9690692 57.7028484, 11.9689291 57.7027484, 11.9687947 57.7026818, 11.9686137 57.7026249, 11.9685423 57.7026019, 11.9684136 57.7025748, 11.9682037 57.7025586, 11.9679214 57.7025672, 11.9676471 57.7025973, 11.9675016 57.7026059)",,,,Basargatan,,,
5814614981,30484181,0,"[1298041169, 1298041170, 614769457]",residential,,50,False,True,111.46683543046984,"LINESTRING (11.962572 57.6954847, 11.9625261 57.6953154, 11.9625064 57.695174, 11.9624567 57.6949165, 11.962449 57.6948235, 11.9624445 57.6947863, 11.9624323 57.6946868, 11.9624122 57.6945941, 11.9623968 57.6944871)",,,,Folke Bernadottes Gata,,,
5840502855,1325284346,0,"[1149586915, 32871348, 1149586886]",unclassified,,,False,False,184.3698213870579,"LINESTRING (11.9604897 57.7083442, 11.9604452 57.7082518, 11.9603637 57.708084, 11.9603033 57.7079611, 11.9602579 57.7079114, 11.9598014 57.7075069, 11.9593521 57.7071099, 11.9592394 57.7070112, 11.9592103 57.7069784, 11.9591974 57.7069512, 11.9591927 57.7069306, 11.9591952 57.7068912, 11.9592142 57.7068624)",,,,Packhusplatsen,,,
5840553183,3764228305,0,372859548,tertiary,2,50,False,True,154.48098993924904,"LINESTRING (11.9577471 57.7049082, 11.9577498 57.7049394, 11.95778 57.7049852, 11.9578403 57.7050257, 11.957915 57.7050506, 11.9581167 57.7051041, 11.9582574 57.7051257, 11.9584236 57.7051362, 11.9585175 57.7051458, 11.958584 57.7051652, 11.9586381 57.7051879, 11.9589845 57.7053911, 11.9590661 57.705453, 11.959118 57.7055259, 11.9592861 57.7058619, 11.9592939 57.7058795)",,,,Stora Badhusgatan,,,
5840553183,2409284517,0,"[288214768, 544294721, 363570927]",tertiary,"['1', '2']",50,True,False,223.75315170058417,"LINESTRING (11.9577471 57.7049082, 11.9577143 57.7048489, 11.9576497 57.7047867, 11.9575913 57.7047441, 11.9575077 57.7046982, 11.9573005 57.7045736, 11.9571329 57.7044743, 11.9568146 57.7042821, 11.9566291 57.7041786, 11.9564634 57.7040851, 11.9564314 57.7040666, 11.9562403 57.7039444, 11.9558854 57.7037096, 11.9557044 57.7035723, 11.9555929 57.7034827, 11.9554189 57.7033385)",,,,Stora Badhusgatan,4,,
5890052100,5627309989,0,786953892,tertiary,2,50,True,False,7.4194224803793025,"LINESTRING (11.9597621 57.7066597, 11.9597744 57.7067261)",,,,Operagatan,,,
5894434644,96156690,0,"[1122074106, 28037141, 1123610104, 1121144217, 1121144218, 1122074107]",residential,,50,False,True,80.63335155397934,"LINESTRING (11.9631035 57.6912788, 11.9631142 57.6914579, 11.9631176 57.6914723, 11.9631224 57.6914772, 11.9631282 57.6914803, 11.9631384 57.6914845, 11.9631474 57.6914862, 11.9631559 57.6914864, 11.9631759 57.6914816, 11.9632168 57.6914705, 11.9633067 57.6914418, 11.9633617 57.6914252, 11.9633976 57.6914139, 11.9634541 57.6913958, 11.9635187 57.6913833, 11.9636808 57.6913791, 11.9637608 57.6913798, 11.9638073 57.6913793, 11.9638497 57.6913788, 11.964051 57.6913719)",,,,Raketgatan,"['3.9', '5.1']",,
6042795369,12529445896,0,1353962929,tertiary,2,50,True,False,15.094710829077155,"LINESTRING (11.9792644 57.7126672, 11.9794523 57.7127586)",,,,Gullbergsvassgatan,,,
6042795369,6042795372,0,641704722,tertiary,,50,True,False,12.18613705235509,"LINESTRING (11.9792644 57.7126672, 11.979256 57.7126852, 11.9792422 57.7127023, 11.979224 57.7127176, 11.9792015 57.7127311, 11.9791753 57.7127426, 11.979146 57.7127517)",,,,Gullbergsvassgatan,,roundabout,
6042795372,9249508239,0,641704722,tertiary,,50,True,False,21.436389450266987,"LINESTRING (11.979146 57.7127517, 11.9791144 57.7127582, 11.9790812 57.712762, 11.9790474 57.7127629, 11.9790137 57.712761, 11.978981 57.7127562, 11.9789501 57.7127487, 11.9789279 57.7127412, 11.9789076 57.7127323, 11.9788895 57.7127221, 11.9788739 57.7127109, 11.978861 57.7126986, 11.978851 57.7126857)",,,,Gullbergsvassgatan,,roundabout,
6061755657,9460653479,0,655070783,trunk_link,2,70,True,False,12.241615888156746,"LINESTRING (11.9752305 57.7135512, 11.9753986 57.7136149)",,,,Södra Sjöfarten,,,
6061755657,11452297149,0,"[715786708, 644573383]",tertiary,"['6', '4']",50,True,False,39.89292683018515,"LINESTRING (11.9752305 57.7135512, 11.975307 57.71349, 11.9753846 57.7133866, 11.9754048 57.7133349, 11.9754172 57.7132879, 11.9754172 57.7132144)",,,,Kämpegatan,,,
6087701479,12529445896,0,643175251,tertiary,2,50,False,True,54.86477034360061,"LINESTRING (11.97979233524973 57.71284995637026, 11.9796952 57.7128218, 11.9794523 57.7127586)",,,,Gullbergsvassgatan,,,
6137876640,6137877024,0,655070723,trunk,3,70,True,False,230.05152240027383,"LINESTRING (11.97979233524973 57.715747448407086, 11.9796091 57.7156788, 11.9789278 57.7154324, 11.9780362 57.7150809)",E 45,,,Mårten Krakowgatan,,,
6137876913,6137876914,0,"[707343185, 655070747, 655070742, 655070743]",trunk_link,1,70,True,False,338.33763365058843,"LINESTRING (11.97979233524973 57.715625995848164, 11.9792336 57.7154245, 11.977969 57.7149568, 11.9776538 57.7148407, 11.9771572 57.7146877)",,,yes,Mårten Krakowgatan,,,
6137876914,5220571139,0,"[655070721, 655070722, 539515644]",trunk,"['2', '3']",70,True,False,405.38675914971657,"LINESTRING (11.9771572 57.7146877, 11.9765622 57.7144625, 11.9761678 57.7143322, 11.9756743 57.7141459, 11.9752881 57.7139933, 11.9722287 57.7128707, 11.9715397 57.7126179)",E 45,yes,,Mårten Krakowgatan,,,
6137876980,6137877005,0,655070757,secondary,2,50,True,False,38.15353739678105,"LINESTRING (11.9714925 57.7128259, 11.9711374 57.7126998, 11.9710666 57.7126747, 11.970957 57.7126364)",,,,Norra Sjöfarten,,,
6137876980,6137876976,0,655070758,secondary,1,50,True,False,50.06223611450541,"LINESTRING (11.9714925 57.7128259, 11.9712268 57.7127953, 11.9710951 57.7127912, 11.9710232 57.7127909, 11.9710031 57.7127934, 11.9708364 57.712818, 11.9706756 57.712853)",,,,Hisingsbron,3,,
6137877004,6137876980,0,655070759,secondary,3,50,True,False,54.79492391667563,"LINESTRING (11.972233 57.7131198, 11.9714925 57.7128259)",,,,Norra Sjöfarten,,,
6137877004,9373240031,0,655070761,unclassified,1,,False,True,20.299421007556766,"LINESTRING (11.972233 57.7131198, 11.9721453 57.7131973, 11.9720718 57.7132463, 11.9720409 57.7132704)",,,,Vikingsgatan,,,
6137877005,6855062287,0,885459483,secondary,2,50,True,False,20.299142691644263,"LINESTRING (11.970957 57.7126364, 11.9706742 57.7125339)",,,,Norra Sjöfarten,,,
6137877005,6137876976,0,732070273,secondary,2,50,True,False,29.31706084369355,"LINESTRING (11.970957 57.7126364, 11.9708806 57.7126937, 11.9706756 57.712853)",,,,Hisingsbron,,,
6137877016,6137877004,0,"[655070762, 655070772]",secondary,"['2', '3']",50,True,False,159.63074760982744,"LINESTRING (11.9743926 57.7139474, 11.9741696 57.7139109, 11.973983 57.7138589, 11.973012 57.7135105, 11.97283 57.7134382, 11.9726502 57.7133568, 11.9725472 57.7132839, 11.9724674 57.713231, 11.9723426 57.7131714, 11.972233 57.7131198)",,,,Norra Sjöfarten,,,
6137877016,5220571139,0,"[655070769, 655070770, 655070766]",trunk_link,1,70,True,False,226.0777200700315,"LINESTRING (11.9743926 57.7139474, 11.9741647 57.7138358, 11.973625 57.7136424, 11.973067 57.713447, 11.9729273 57.713371, 11.9726273 57.7131845, 11.9724168 57.7130585, 11.9721566 57.7129224, 11.9715397 57.7126179)",,yes,,,,,
6137877018,6137877016,0,655070767,secondary,2,70,True,False,17.59988825471779,"LINESTRING (11.9746625 57.7140118, 11.9745884 57.713995, 11.9744964 57.7139777, 11.9743926 57.7139474)",,,,Norra Sjöfarten,,,
6137877018,6061755657,0,"[634365192, 918802404, 644573383]",tertiary,"['6', '5', '4']",50,True,False,61.36187159009764,"LINESTRING (11.9746625 57.7140118, 11.9747912 57.7138999, 11.9749461 57.7137669, 11.975115 57.7136349, 11.9751656 57.7135971, 11.9752305 57.7135512)",,,,Kämpegatan,,,
6137877024,6137876914,0,655070724,trunk,2,70,True,False,68.12740229264514,"LINESTRING (11.9780362 57.7150809, 11.9779649 57.7150528, 11.9775974 57.7148773, 11.9771572 57.7146877)",E 45,,,Mårten Krakowgatan,,,
6137877024,6137877018,0,"[655070756, 754283077, 655070768, 682004732, 682004733]",trunk_link,"['2', '3']",70,True,False,233.29013247088042,"LINESTRING (11.9780362 57.7150809, 11.97749 57.7149441, 11.9770034 57.7147662, 11.9765119 57.7146163, 11.975854 57.7144009, 11.975274 57.714212, 11.975007 57.7141187, 11.9749273 57.7140886, 11.9746625 57.7140118)",,yes,,Norra Sjöfarten,,,
6137877030,6137877051,0,655070776,secondary,3,70,True,False,22.30137387696147,"LINESTRING (11.9744845 57.7132609, 11.9746675 57.713333, 11.9747903 57.7133772)",,,,Södra Sjöfarten,,,
6137877036,6137877030,0,"[655070785, 655070777]",secondary,2,"['50', '70']",True,False,189.37339611005143,"LINESTRING (11.971909 57.7122616, 11.9721234 57.7123408, 11.9724195 57.7124517, 11.9728475 57.7126138, 11.9730739 57.7126981, 11.9736627 57.7129095, 11.9738585 57.7129797, 11.9741677 57.7130979, 11.9744845 57.7132609)",,,,Södra Sjöfarten,,,
6137877039,6137877036,0,655070784,secondary,2,50,True,False,38.10074046211735,"LINESTRING (11.971911 57.7119284, 11.9718789 57.7120133, 11.9718515 57.7120982, 11.9718522 57.7121326, 11.9718539 57.7121884, 11.9718589 57.7122078, 11.971909 57.7122616)",,,,Södra Sjöfarten,,,no
6137877039,6137877040,0,894198610,secondary,,50,True,False,30.70395719067236,"LINESTRING (11.971911 57.7119284, 11.9716542 57.7121073, 11.9715964 57.7121475)",,,,Stadstjänaregatan,,,no
6137877040,6137877005,0,480082411,secondary,4,50,True,False,66.32982748900875,"LINESTRING (11.9715964 57.7121475, 11.9714487 57.7122548, 11.9710966 57.7125348, 11.970957 57.7126364)",,,,Stadstjänaregatan,,,
